Scheme Code,Scheme Name,NAV Date,NAV,Repurchase Price,Sale Price,AMC Code,Category,Sub Category
120594,DSP Top 100 Equity Fund - Direct Growth,24-Sep-2023,149.9145,149.6896,149.9145,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,25-Sep-2023,151.4703,151.2431,151.4703,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,26-Sep-2023,152.9815,152.752,152.9815,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,27-Sep-2023,150.4282,150.2026,150.4282,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,28-Sep-2023,153.9391,153.7082,153.9391,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,29-Sep-2023,152.8163,152.5871,152.8163,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,30-Sep-2023,152.3914,152.1628,152.3914,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,01-Oct-2023,150.8017,150.5755,150.8017,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,02-Oct-2023,155.745,155.5114,155.745,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,03-Oct-2023,156.2597,156.0253,156.2597,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,04-Oct-2023,154.7265,154.4944,154.7265,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,05-Oct-2023,156.3925,156.1579,156.3925,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,06-Oct-2023,157.8985,157.6617,157.8985,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,07-Oct-2023,157.606,157.3696,157.606,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,08-Oct-2023,159.2589,159.02,159.2589,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,09-Oct-2023,157.7454,157.5088,157.7454,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,10-Oct-2023,156.8754,156.6401,156.8754,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,11-Oct-2023,153.1539,152.9242,153.1539,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,12-Oct-2023,150.7819,150.5557,150.7819,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,13-Oct-2023,154.1129,153.8817,154.1129,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,14-Oct-2023,157.2101,156.9743,157.2101,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,15-Oct-2023,157.3971,157.161,157.3971,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,16-Oct-2023,160.6009,160.36,160.6009,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,17-Oct-2023,160.3566,160.1161,160.3566,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,18-Oct-2023,159.9524,159.7125,159.9524,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,19-Oct-2023,160.1248,159.8846,160.1248,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,20-Oct-2023,159.9488,159.7089,159.9488,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,21-Oct-2023,159.5997,159.3603,159.5997,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,22-Oct-2023,161.8534,161.6106,161.8534,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,23-Oct-2023,162.2097,161.9664,162.2097,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,24-Oct-2023,163.6614,163.4159,163.6614,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,25-Oct-2023,165.7524,165.5038,165.7524,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,26-Oct-2023,166.5908,166.3409,166.5908,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,27-Oct-2023,164.7178,164.4707,164.7178,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,28-Oct-2023,162.1096,161.8664,162.1096,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,29-Oct-2023,162.4639,162.2202,162.4639,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,30-Oct-2023,162.195,161.9517,162.195,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,31-Oct-2023,162.43,162.1864,162.43,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,01-Nov-2023,162.4637,162.22,162.4637,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,02-Nov-2023,167.5655,167.3142,167.5655,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,03-Nov-2023,164.9577,164.7103,164.9577,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,04-Nov-2023,161.0846,160.843,161.0846,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,05-Nov-2023,161.7915,161.5488,161.7915,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,06-Nov-2023,161.1254,160.8837,161.1254,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,07-Nov-2023,161.801,161.5583,161.801,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,08-Nov-2023,162.9994,162.7549,162.9994,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,09-Nov-2023,165.5763,165.3279,165.5763,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,10-Nov-2023,162.6478,162.4038,162.6478,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,11-Nov-2023,161.6263,161.3839,161.6263,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,12-Nov-2023,162.5225,162.2787,162.5225,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,13-Nov-2023,164.0901,163.844,164.0901,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,14-Nov-2023,168.4748,168.2221,168.4748,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,15-Nov-2023,170.4743,170.2186,170.4743,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,16-Nov-2023,170.4263,170.1707,170.4263,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,17-Nov-2023,168.6734,168.4204,168.6734,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,18-Nov-2023,167.5987,167.3473,167.5987,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,19-Nov-2023,166.4737,166.224,166.4737,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,20-Nov-2023,167.8492,167.5974,167.8492,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,21-Nov-2023,168.434,168.1813,168.434,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,22-Nov-2023,165.826,165.5773,165.826,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,23-Nov-2023,165.0249,164.7774,165.0249,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,24-Nov-2023,166.8287,166.5785,166.8287,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,25-Nov-2023,167.5994,167.348,167.5994,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,26-Nov-2023,168.8101,168.5569,168.8101,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,27-Nov-2023,169.6533,169.3988,169.6533,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,28-Nov-2023,173.0323,172.7728,173.0323,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,29-Nov-2023,173.5916,173.3312,173.5916,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,30-Nov-2023,172.8569,172.5976,172.8569,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,01-Dec-2023,171.0265,170.77,171.0265,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,02-Dec-2023,171.6072,171.3498,171.6072,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,03-Dec-2023,166.6497,166.3997,166.6497,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,04-Dec-2023,166.3478,166.0983,166.3478,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,05-Dec-2023,166.0034,165.7544,166.0034,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,06-Dec-2023,163.3517,163.1067,163.3517,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,07-Dec-2023,161.5974,161.355,161.5974,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,08-Dec-2023,163.2321,162.9873,163.2321,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,09-Dec-2023,163.7493,163.5037,163.7493,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,10-Dec-2023,164.0148,163.7688,164.0148,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,11-Dec-2023,164.6834,164.4364,164.6834,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,12-Dec-2023,164.9323,164.6849,164.9323,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,13-Dec-2023,167.4581,167.2069,167.4581,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,14-Dec-2023,167.7731,167.5214,167.7731,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,15-Dec-2023,164.9044,164.657,164.9044,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,16-Dec-2023,168.1961,167.9438,168.1961,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,17-Dec-2023,169.0109,168.7574,169.0109,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,18-Dec-2023,167.8834,167.6316,167.8834,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,19-Dec-2023,165.4254,165.1773,165.4254,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,20-Dec-2023,166.2775,166.0281,166.2775,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,21-Dec-2023,166.1102,165.861,166.1102,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,22-Dec-2023,169.3144,169.0604,169.3144,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,23-Dec-2023,168.6793,168.4263,168.6793,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,24-Dec-2023,167.0518,166.8012,167.0518,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,25-Dec-2023,168.9144,168.661,168.9144,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,26-Dec-2023,170.8575,170.6012,170.8575,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,27-Dec-2023,171.2716,171.0147,171.2716,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,28-Dec-2023,172.7302,172.4711,172.7302,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,29-Dec-2023,172.7212,172.4621,172.7212,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,30-Dec-2023,173.275,173.0151,173.275,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,31-Dec-2023,175.7667,175.503,175.7667,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,01-Jan-2024,177.1559,176.8902,177.1559,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,02-Jan-2024,176.8669,176.6016,176.8669,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,03-Jan-2024,179.8079,179.5382,179.8079,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,04-Jan-2024,174.7772,174.515,174.7772,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,05-Jan-2024,179.151,178.8823,179.151,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,06-Jan-2024,175.5552,175.2919,175.5552,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,07-Jan-2024,174.3043,174.0428,174.3043,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,08-Jan-2024,174.2884,174.027,174.2884,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,09-Jan-2024,174.0518,173.7907,174.0518,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,10-Jan-2024,176.2234,175.9591,176.2234,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,11-Jan-2024,174.0569,173.7958,174.0569,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,12-Jan-2024,174.6712,174.4092,174.6712,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,13-Jan-2024,173.5291,173.2688,173.5291,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,14-Jan-2024,174.2131,173.9518,174.2131,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,15-Jan-2024,174.1474,173.8862,174.1474,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,16-Jan-2024,174.4113,174.1497,174.4113,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,17-Jan-2024,173.3301,173.0701,173.3301,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,18-Jan-2024,172.3385,172.08,172.3385,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,19-Jan-2024,173.0015,172.742,173.0015,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,20-Jan-2024,175.0299,174.7674,175.0299,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,21-Jan-2024,173.8433,173.5825,173.8433,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,22-Jan-2024,172.1005,171.8423,172.1005,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,23-Jan-2024,173.4363,173.1761,173.4363,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,24-Jan-2024,173.438,173.1778,173.438,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,25-Jan-2024,175.2359,174.973,175.2359,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,26-Jan-2024,173.4013,173.1412,173.4013,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,27-Jan-2024,169.768,169.5133,169.768,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,28-Jan-2024,168.7501,168.497,168.7501,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,29-Jan-2024,167.2657,167.0148,167.2657,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,30-Jan-2024,167.1745,166.9237,167.1745,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,31-Jan-2024,165.9638,165.7149,165.9638,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,01-Feb-2024,167.506,167.2547,167.506,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,02-Feb-2024,166.9938,166.7433,166.9938,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,03-Feb-2024,167.3621,167.1111,167.3621,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,04-Feb-2024,167.7456,167.494,167.7456,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,05-Feb-2024,168.2051,167.9528,168.2051,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,06-Feb-2024,168.2237,167.9714,168.2237,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,07-Feb-2024,169.3217,169.0677,169.3217,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,08-Feb-2024,167.7728,167.5211,167.7728,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,09-Feb-2024,170.6573,170.4013,170.6573,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,10-Feb-2024,170.2412,169.9858,170.2412,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,11-Feb-2024,167.6299,167.3785,167.6299,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,12-Feb-2024,168.0753,167.8232,168.0753,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,13-Feb-2024,166.4258,166.1762,166.4258,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,14-Feb-2024,167.8211,167.5694,167.8211,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,15-Feb-2024,172.338,172.0795,172.338,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,16-Feb-2024,170.7803,170.5241,170.7803,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,17-Feb-2024,171.5298,171.2725,171.5298,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,18-Feb-2024,167.985,167.733,167.985,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,19-Feb-2024,168.9672,168.7137,168.9672,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,20-Feb-2024,167.2389,166.988,167.2389,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,21-Feb-2024,166.0518,165.8027,166.0518,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,22-Feb-2024,163.9238,163.6779,163.9238,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,23-Feb-2024,165.4296,165.1815,165.4296,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,24-Feb-2024,167.4954,167.2442,167.4954,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,25-Feb-2024,167.6094,167.358,167.6094,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,26-Feb-2024,165.9378,165.6889,165.9378,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,27-Feb-2024,169.1693,168.9155,169.1693,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,28-Feb-2024,167.7136,167.462,167.7136,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,29-Feb-2024,163.4295,163.1844,163.4295,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,01-Mar-2024,164.3938,164.1472,164.3938,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,02-Mar-2024,162.2801,162.0367,162.2801,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,03-Mar-2024,164.2702,164.0238,164.2702,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,04-Mar-2024,163.5846,163.3392,163.5846,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,05-Mar-2024,164.8351,164.5878,164.8351,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,06-Mar-2024,167.6732,167.4217,167.6732,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,07-Mar-2024,165.308,165.06,165.308,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,08-Mar-2024,164.2515,164.0051,164.2515,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,09-Mar-2024,164.1681,163.9218,164.1681,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,10-Mar-2024,167.2628,167.0119,167.2628,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,11-Mar-2024,166.0082,165.7592,166.0082,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,12-Mar-2024,164.8903,164.643,164.8903,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,13-Mar-2024,165.9023,165.6534,165.9023,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,14-Mar-2024,164.8195,164.5723,164.8195,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,15-Mar-2024,165.1871,164.9393,165.1871,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,16-Mar-2024,162.1776,161.9343,162.1776,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,17-Mar-2024,166.5518,166.302,166.5518,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,18-Mar-2024,163.9249,163.679,163.9249,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,19-Mar-2024,163.3576,163.1126,163.3576,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,20-Mar-2024,163.3593,163.1143,163.3593,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,21-Mar-2024,167.1741,166.9233,167.1741,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,22-Mar-2024,164.5832,164.3363,164.5832,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,23-Mar-2024,168.5668,168.3139,168.5668,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,24-Mar-2024,170.1658,169.9106,170.1658,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,25-Mar-2024,171.0856,170.829,171.0856,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,26-Mar-2024,169.1326,168.8789,169.1326,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,27-Mar-2024,170.3594,170.1039,170.3594,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,28-Mar-2024,168.9485,168.6951,168.9485,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,29-Mar-2024,171.5841,171.3267,171.5841,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,30-Mar-2024,169.6533,169.3988,169.6533,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,31-Mar-2024,169.4908,169.2366,169.4908,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,01-Apr-2024,168.4292,168.1766,168.4292,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,02-Apr-2024,166.5006,166.2508,166.5006,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,03-Apr-2024,168.0484,167.7963,168.0484,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,04-Apr-2024,169.1954,168.9416,169.1954,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,05-Apr-2024,171.7178,171.4602,171.7178,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,06-Apr-2024,168.1189,167.8667,168.1189,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,07-Apr-2024,170.333,170.0775,170.333,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,08-Apr-2024,175.5223,175.259,175.5223,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,09-Apr-2024,174.6412,174.3792,174.6412,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,10-Apr-2024,178.6827,178.4147,178.6827,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,11-Apr-2024,178.1899,177.9226,178.1899,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,12-Apr-2024,175.3266,175.0636,175.3266,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,13-Apr-2024,174.7537,174.4916,174.7537,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,14-Apr-2024,177.0217,176.7562,177.0217,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,15-Apr-2024,175.312,175.049,175.312,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,16-Apr-2024,174.1192,173.858,174.1192,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,17-Apr-2024,175.429,175.1659,175.429,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,18-Apr-2024,175.5056,175.2423,175.5056,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,19-Apr-2024,176.8071,176.5419,176.8071,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,20-Apr-2024,177.3824,177.1163,177.3824,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,21-Apr-2024,178.4743,178.2066,178.4743,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,22-Apr-2024,177.6198,177.3534,177.6198,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,23-Apr-2024,178.1848,177.9175,178.1848,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,24-Apr-2024,176.2731,176.0087,176.2731,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,25-Apr-2024,179.069,178.8004,179.069,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,26-Apr-2024,177.7777,177.511,177.7777,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,27-Apr-2024,180.257,179.9866,180.257,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,28-Apr-2024,179.8238,179.5541,179.8238,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,29-Apr-2024,180.3316,180.0611,180.3316,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,30-Apr-2024,179.3326,179.0636,179.3326,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,01-May-2024,177.2179,176.9521,177.2179,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,02-May-2024,173.5784,173.318,173.5784,DSP,Equity,Large Cap
