Transaction ID,Investor ID,Investor Name,Investor Type,City,State,Risk Profile,Scheme Code,Scheme Name,AMC Code,Transaction Type,Transaction Date,Amount (INR),Units,NAV at Transaction
TXN0001714,INVBI4Q2,Investor_0088,Individual,Kolkata,West Bengal,Conservative,119598,Kotak Bluechip Fund - Direct Growth,KOTAK,SIP,31-Oct-2024,981.7,12.3447,79.5242
TXN0001715,INVM5IGQ,Investor_0038,Individual,Mumbai,Maharashtra,Moderate,135781,Parag Parikh Flexi Cap Fund - Direct Growth,PPFAS,Switch-In,18-Jul-2024,5399.87,23.0314,234.4571
TXN0001716,INVTHV3A,Investor_0004,HUF,Pune,Maharashtra,Moderate,122639,SBI Small Cap Fund - Direct Growth,SBI,SIP,20-Aug-2024,47633.76,143.6544,331.5858
TXN0001717,INV0982N,Investor_0191,Individual,Bengaluru,Karnataka,Aggressive,120503,Mirae Asset Large Cap Fund - Direct Growth,MIRAE,Lumpsum,19-Feb-2022,533.39,2.4359,218.9714
TXN0001718,INVJJA26,Investor_0177,Corporate,Jaipur,Rajasthan,Conservative,122639,SBI Small Cap Fund - Direct Growth,SBI,SIP,20-Dec-2024,2005.96,4.9888,402.0895
TXN0001719,INVYOFQE,Investor_0100,Corporate,Kolkata,West Bengal,Aggressive,120465,Nippon India Large Cap Fund - Direct Growth,NIPPON,Redemption,10-May-2023,1960.93,7.8951,248.3715
TXN0001720,INVR6K2V,Investor_0183,Individual,Bengaluru,Karnataka,Moderate,118989,ICICI Prudential Technology Fund - Direct Growth,ICICI,SIP,21-Nov-2023,26987.13,83.6866,322.4787
TXN0001721,INVXTOGN,Investor_0152,Individual,Lucknow,Uttar Pradesh,Moderate,135781,Parag Parikh Flexi Cap Fund - Direct Growth,PPFAS,Switch-Out,03-Apr-2022,1098.83,4.9617,221.464
TXN0001722,INVDW2PC,Investor_0019,Individual,Lucknow,Uttar Pradesh,Moderate,119598,Kotak Bluechip Fund - Direct Growth,KOTAK,Switch-In,11-Jun-2024,51308.32,699.1025,73.3917
TXN0001723,INVTZ0YN,Investor_0075,Corporate,Ahmedabad,Gujarat,Aggressive,120594,DSP Top 100 Equity Fund - Direct Growth,DSP,Lumpsum,09-Nov-2024,2089.48,15.3714,135.9328
TXN0001724,INVXEPQ8,Investor_0022,Corporate,Jaipur,Rajasthan,Aggressive,122639,SBI Small Cap Fund - Direct Growth,SBI,SIP,17-Jul-2024,25869.54,60.7785,425.6362
TXN0001725,INV8P0TV,Investor_0098,HUF,Jaipur,Rajasthan,Conservative,119598,Kotak Bluechip Fund - Direct Growth,KOTAK,Switch-In,27-Jul-2023,2003.47,24.8502,80.6219
TXN0001726,INV08P0F,Investor_0198,HUF,Kolkata,West Bengal,Conservative,120503,Mirae Asset Large Cap Fund - Direct Growth,MIRAE,Lumpsum,09-Apr-2022,9986.59,55.9379,178.53
TXN0001727,INVD84U8,Investor_0145,Individual,Hyderabad,Telangana,Moderate,120716,Canara Robeco Bluechip Equity Fund - Direct Growth,CANARA,Switch-Out,26-Feb-2024,47852.57,332.2913,144.0079
TXN0001728,INVGDSWM,Investor_0082,HUF,Bengaluru,Karnataka,Aggressive,122639,SBI Small Cap Fund - Direct Growth,SBI,Lumpsum,08-Mar-2023,531.4,2.1244,250.139
TXN0001729,INVYWD14,Investor_0111,Corporate,Pune,Maharashtra,Conservative,120716,Canara Robeco Bluechip Equity Fund - Direct Growth,CANARA,Redemption,07-Aug-2023,22997.33,117.4647,195.7807
TXN0001730,INVJ2QP8,Investor_0043,Individual,Lucknow,Uttar Pradesh,Moderate,120503,Mirae Asset Large Cap Fund - Direct Growth,MIRAE,Redemption,04-Apr-2023,9973.27,49.7931,200.2943
TXN0001731,INV9UZFK,Investor_0044,Individual,Pune,Maharashtra,Conservative,118989,ICICI Prudential Technology Fund - Direct Growth,ICICI,Redemption,25-Jul-2023,1084.9,4.04,268.5412
TXN0001732,INV0Y9DO,Investor_0037,HUF,Delhi,Delhi,Conservative,120503,Mirae Asset Large Cap Fund - Direct Growth,MIRAE,Lumpsum,23-Mar-2022,1810.94,9.2152,196.5156
TXN0001733,INVZQY72,Investor_0139,Corporate,Delhi,Delhi,Conservative,120716,Canara Robeco Bluechip Equity Fund - Direct Growth,CANARA,Lumpsum,22-Feb-2022,498.84,2.9017,171.9141
TXN0001734,INVOTOHP,Investor_0095,HUF,Kolkata,West Bengal,Aggressive,125497,HDFC Mid-Cap Opportunities Fund - Direct Growth,HDFC,Redemption,02-Dec-2024,52320.89,242.1911,216.0314
TXN0001735,INVCWI64,Investor_0033,Individual,Bengaluru,Karnataka,Moderate,120594,DSP Top 100 Equity Fund - Direct Growth,DSP,Redemption,03-Sep-2022,1043.25,7.8505,132.8902
TXN0001736,INV3D8W3,Investor_0114,HUF,Bengaluru,Karnataka,Conservative,120465,Nippon India Large Cap Fund - Direct Growth,NIPPON,Switch-In,08-Oct-2022,9173.73,47.8124,191.8691
TXN0001737,INVG8JDP,Investor_0072,HUF,Kolkata,West Bengal,Moderate,120503,Mirae Asset Large Cap Fund - Direct Growth,MIRAE,Redemption,01-Apr-2023,1048.86,4.4336,236.5724
TXN0001738,INVK0GET,Investor_0187,Corporate,Lucknow,Uttar Pradesh,Aggressive,120503,Mirae Asset Large Cap Fund - Direct Growth,MIRAE,Redemption,20-Jul-2023,2002.82,10.7358,186.5544
TXN0001739,INVJ43D5,Investor_0117,Corporate,Delhi,Delhi,Conservative,120716,Canara Robeco Bluechip Equity Fund - Direct Growth,CANARA,SIP,20-Mar-2022,26961.36,135.0662,199.6159
TXN0001740,INVYWD14,Investor_0111,Corporate,Pune,Maharashtra,Conservative,120503,Mirae Asset Large Cap Fund - Direct Growth,MIRAE,Switch-Out,14-Mar-2022,23451.99,92.1698,254.4434
TXN0001741,INVQLGZU,Investor_0163,HUF,Bengaluru,Karnataka,Conservative,119551,Axis Bluechip Fund - Direct Growth,AXIS,Lumpsum,27-Mar-2023,2034.54,14.0827,144.471
TXN0001742,INV5PY6B,Investor_0173,Individual,Delhi,Delhi,Moderate,125497,HDFC Mid-Cap Opportunities Fund - Direct Growth,HDFC,Redemption,19-Jan-2023,93028.66,598.9464,155.3205
TXN0001743,INV8T63J,Investor_0188,HUF,Lucknow,Uttar Pradesh,Conservative,120594,DSP Top 100 Equity Fund - Direct Growth,DSP,Redemption,01-Jul-2022,1879.43,21.1564,88.8352
TXN0001744,INVUK9E1,Investor_0133,Individual,Kolkata,West Bengal,Conservative,125497,HDFC Mid-Cap Opportunities Fund - Direct Growth,HDFC,SIP,04-Mar-2023,45672.61,265.5011,172.0242
TXN0001745,INVUY0BV,Investor_0182,Corporate,Pune,Maharashtra,Moderate,122639,SBI Small Cap Fund - Direct Growth,SBI,SIP,18-Feb-2024,51879.82,134.586,385.477
TXN0001746,INVFTMTT,Investor_0162,Individual,Mumbai,Maharashtra,Moderate,135781,Parag Parikh Flexi Cap Fund - Direct Growth,PPFAS,Lumpsum,04-Jan-2023,24921.17,137.0406,181.8525
TXN0001747,INVZKLOO,Investor_0077,Corporate,Delhi,Delhi,Aggressive,125497,HDFC Mid-Cap Opportunities Fund - Direct Growth,HDFC,Redemption,14-Mar-2024,99804.44,663.3591,150.4531
TXN0001748,INV7PZE9,Investor_0154,HUF,Kolkata,West Bengal,Moderate,119598,Kotak Bluechip Fund - Direct Growth,KOTAK,Switch-Out,25-Mar-2023,95908.34,1190.9907,80.5282
TXN0001749,INVRTJ5P,Investor_0029,Corporate,Lucknow,Uttar Pradesh,Moderate,118989,ICICI Prudential Technology Fund - Direct Growth,ICICI,Switch-In,20-May-2024,96507.94,362.6704,266.1037
TXN0001750,INVHT0HL,Investor_0030,Corporate,Mumbai,Maharashtra,Aggressive,122639,SBI Small Cap Fund - Direct Growth,SBI,Switch-In,13-Dec-2023,25803.06,80.8385,319.1929
TXN0001751,INVXPJ4H,Investor_0179,HUF,Kolkata,West Bengal,Conservative,120465,Nippon India Large Cap Fund - Direct Growth,NIPPON,Lumpsum,28-Sep-2024,106802.42,379.7573,281.2386
TXN0001752,INV7PZE9,Investor_0154,HUF,Kolkata,West Bengal,Moderate,120465,Nippon India Large Cap Fund - Direct Growth,NIPPON,Lumpsum,05-Nov-2024,479.09,1.5585,307.4076
TXN0001753,INVEDTJV,Investor_0056,Corporate,Pune,Maharashtra,Moderate,120465,Nippon India Large Cap Fund - Direct Growth,NIPPON,SIP,13-Oct-2023,23808.03,116.7068,203.9986
TXN0001754,INV18HAF,Investor_0106,Corporate,Kolkata,West Bengal,Conservative,120465,Nippon India Large Cap Fund - Direct Growth,NIPPON,Switch-In,22-Apr-2022,48986.8,176.45,277.6242
TXN0001755,INV2IAGL,Investor_0069,Individual,Mumbai,Maharashtra,Moderate,120594,DSP Top 100 Equity Fund - Direct Growth,DSP,Lumpsum,04-Apr-2022,25681.33,202.078,127.0862
TXN0001756,INV6WKTA,Investor_0079,HUF,Lucknow,Uttar Pradesh,Aggressive,120594,DSP Top 100 Equity Fund - Direct Growth,DSP,Switch-In,08-Dec-2022,5072.51,52.1639,97.2417
TXN0001757,INVQVKIZ,Investor_0138,HUF,Pune,Maharashtra,Aggressive,125497,HDFC Mid-Cap Opportunities Fund - Direct Growth,HDFC,SIP,10-Feb-2022,23146.08,96.363,240.1968
TXN0001758,INVX4W6X,Investor_0185,Individual,Chennai,Tamil Nadu,Conservative,119551,Axis Bluechip Fund - Direct Growth,AXIS,Switch-In,14-Nov-2023,1056.09,5.3279,198.2194
TXN0001759,INV60RJI,Investor_0091,Corporate,Chennai,Tamil Nadu,Aggressive,120716,Canara Robeco Bluechip Equity Fund - Direct Growth,CANARA,SIP,12-Jan-2024,501.86,2.4168,207.6528
TXN0001760,INVQVKIZ,Investor_0138,HUF,Pune,Maharashtra,Aggressive,125497,HDFC Mid-Cap Opportunities Fund - Direct Growth,HDFC,Lumpsum,15-Apr-2023,53597.23,237.1579,225.9981
TXN0001761,INVTZ0YN,Investor_0075,Corporate,Ahmedabad,Gujarat,Aggressive,122639,SBI Small Cap Fund - Direct Growth,SBI,Redemption,25-May-2023,24566.98,64.5709,380.4651
TXN0001762,INVTHV3A,Investor_0004,HUF,Pune,Maharashtra,Moderate,119551,Axis Bluechip Fund - Direct Growth,AXIS,SIP,20-Sep-2024,1000.3,5.1974,192.4625
TXN0001763,INVNHJ7X,Investor_0011,Corporate,Delhi,Delhi,Conservative,122639,SBI Small Cap Fund - Direct Growth,SBI,Redemption,22-May-2023,9048.49,23.5753,383.8121
TXN0001764,INVZBIKC,Investor_0009,HUF,Delhi,Delhi,Conservative,118989,ICICI Prudential Technology Fund - Direct Growth,ICICI,SIP,26-Sep-2022,51552.76,206.4939,249.6576
TXN0001765,INVE8F84,Investor_0190,Corporate,Mumbai,Maharashtra,Aggressive,118989,ICICI Prudential Technology Fund - Direct Growth,ICICI,SIP,30-Apr-2024,914.78,4.4875,203.8514
TXN0001766,INVMDD4V,Investor_0006,Corporate,Kolkata,West Bengal,Aggressive,119551,Axis Bluechip Fund - Direct Growth,AXIS,Switch-Out,12-Mar-2024,1838.22,12.6936,144.8143
TXN0001767,INVZIOYK,Investor_0050,Individual,Kolkata,West Bengal,Conservative,135781,Parag Parikh Flexi Cap Fund - Direct Growth,PPFAS,Redemption,17-Feb-2022,24625.76,120.8336,203.799
TXN0001768,INVKEP7Y,Investor_0078,Corporate,Pune,Maharashtra,Conservative,118989,ICICI Prudential Technology Fund - Direct Growth,ICICI,Switch-In,23-Aug-2024,4599.68,19.5291,235.5293
TXN0001769,INVNAM14,Investor_0097,Corporate,Delhi,Delhi,Aggressive,118989,ICICI Prudential Technology Fund - Direct Growth,ICICI,Switch-In,12-Apr-2024,944.45,3.6957,255.5526
TXN0001770,INVCBPLJ,Investor_0144,HUF,Ahmedabad,Gujarat,Moderate,118989,ICICI Prudential Technology Fund - Direct Growth,ICICI,Switch-In,28-Dec-2024,10815.33,32.8637,329.0962
TXN0001771,INVR5UQP,Investor_0130,Corporate,Delhi,Delhi,Moderate,125497,HDFC Mid-Cap Opportunities Fund - Direct Growth,HDFC,Switch-In,17-Mar-2024,549.32,2.0733,264.9547
TXN0001772,INV6VZ41,Investor_0096,Corporate,Delhi,Delhi,Conservative,120716,Canara Robeco Bluechip Equity Fund - Direct Growth,CANARA,SIP,20-Feb-2022,94481.22,467.2107,202.224
TXN0001773,INVXEQBN,Investor_0102,HUF,Hyderabad,Telangana,Aggressive,125497,HDFC Mid-Cap Opportunities Fund - Direct Growth,HDFC,Switch-In,12-Aug-2022,24884.03,93.0033,267.5607
TXN0001774,INV3NX39,Investor_0165,HUF,Chennai,Tamil Nadu,Aggressive,118989,ICICI Prudential Technology Fund - Direct Growth,ICICI,Redemption,21-Jun-2022,2123.87,6.3362,335.1976
TXN0001775,INV1T2TA,Investor_0025,Individual,Hyderabad,Telangana,Moderate,120716,Canara Robeco Bluechip Equity Fund - Direct Growth,CANARA,Lumpsum,30-Sep-2024,5364.83,25.0161,214.4548
TXN0001776,INVXTOGN,Investor_0152,Individual,Lucknow,Uttar Pradesh,Moderate,125497,HDFC Mid-Cap Opportunities Fund - Direct Growth,HDFC,SIP,27-Aug-2024,1961.28,12.7311,154.0537
TXN0001777,INVV2ISQ,Investor_0134,Individual,Mumbai,Maharashtra,Aggressive,135781,Parag Parikh Flexi Cap Fund - Direct Growth,PPFAS,Lumpsum,01-Jun-2023,526.74,2.2242,236.8266
TXN0001778,INV18HAF,Investor_0106,Corporate,Kolkata,West Bengal,Conservative,118989,ICICI Prudential Technology Fund - Direct Growth,ICICI,Redemption,12-Apr-2024,1814.6,6.911,262.5652
TXN0001779,INVY6DPB,Investor_0002,HUF,Pune,Maharashtra,Conservative,118989,ICICI Prudential Technology Fund - Direct Growth,ICICI,Lumpsum,04-Oct-2023,100911.77,508.7166,198.3654
TXN0001780,INV5PSQ0,Investor_0167,HUF,Pune,Maharashtra,Conservative,125497,HDFC Mid-Cap Opportunities Fund - Direct Growth,HDFC,Redemption,19-Nov-2024,104177.36,423.5792,245.9454
TXN0001781,INVYZ7SR,Investor_0143,Corporate,Bengaluru,Karnataka,Conservative,120503,Mirae Asset Large Cap Fund - Direct Growth,MIRAE,SIP,09-Feb-2024,51992.56,330.8838,157.1324
TXN0001782,INVCWI64,Investor_0033,Individual,Bengaluru,Karnataka,Moderate,119551,Axis Bluechip Fund - Direct Growth,AXIS,Lumpsum,15-Jun-2024,933.24,6.1336,152.1516
TXN0001783,INVHT0HL,Investor_0030,Corporate,Mumbai,Maharashtra,Aggressive,119551,Axis Bluechip Fund - Direct Growth,AXIS,Switch-In,10-Dec-2024,93414.44,773.2593,120.8061
TXN0001784,INVJEGET,Investor_0125,Individual,Mumbai,Maharashtra,Conservative,122639,SBI Small Cap Fund - Direct Growth,SBI,Switch-Out,31-Aug-2023,48994.06,143.66,341.0418
TXN0001785,INV9XPSE,Investor_0031,HUF,Chennai,Tamil Nadu,Moderate,120465,Nippon India Large Cap Fund - Direct Growth,NIPPON,Redemption,01-Feb-2024,10044.96,35.272,284.786
TXN0001786,INVD84U8,Investor_0145,Individual,Hyderabad,Telangana,Moderate,122639,SBI Small Cap Fund - Direct Growth,SBI,Lumpsum,23-Feb-2023,10046.5,26.1551,384.1123
TXN0001787,INV49ITN,Investor_0158,Individual,Jaipur,Rajasthan,Conservative,119598,Kotak Bluechip Fund - Direct Growth,KOTAK,Switch-Out,08-Mar-2023,9944.22,152.9904,64.999
TXN0001788,INVOWGZR,Investor_0085,HUF,Lucknow,Uttar Pradesh,Aggressive,122639,SBI Small Cap Fund - Direct Growth,SBI,Lumpsum,02-May-2024,90196.42,254.4126,354.5281
TXN0001789,INVVS4F8,Investor_0046,Individual,Bengaluru,Karnataka,Aggressive,122639,SBI Small Cap Fund - Direct Growth,SBI,Switch-In,12-Jan-2022,1098.66,2.8618,383.9017
TXN0001790,INVKPUXQ,Investor_0080,Corporate,Bengaluru,Karnataka,Conservative,125497,HDFC Mid-Cap Opportunities Fund - Direct Growth,HDFC,Lumpsum,09-Nov-2023,1007.55,4.1968,240.073
TXN0001791,INV1T2TA,Investor_0025,Individual,Hyderabad,Telangana,Moderate,119551,Axis Bluechip Fund - Direct Growth,AXIS,Switch-Out,17-May-2022,101889.09,707.5243,144.0079
TXN0001792,INVWZS3T,Investor_0090,HUF,Jaipur,Rajasthan,Aggressive,120716,Canara Robeco Bluechip Equity Fund - Direct Growth,CANARA,Lumpsum,30-Jan-2023,25644.11,200.3352,128.006
TXN0001793,INV9T7E8,Investor_0071,Individual,Kolkata,West Bengal,Conservative,118989,ICICI Prudential Technology Fund - Direct Growth,ICICI,Switch-In,05-Apr-2024,9734.55,52.6682,184.8279
TXN0001794,INV0L725,Investor_0066,HUF,Chennai,Tamil Nadu,Moderate,120716,Canara Robeco Bluechip Equity Fund - Direct Growth,CANARA,Switch-Out,09-Nov-2022,4577.48,22.6538,202.0624
TXN0001795,INVLC58D,Investor_0027,Individual,Pune,Maharashtra,Moderate,125497,HDFC Mid-Cap Opportunities Fund - Direct Growth,HDFC,Redemption,29-Jul-2022,1905.18,9.8914,192.6107
TXN0001796,INVCWI64,Investor_0033,Individual,Bengaluru,Karnataka,Moderate,120716,Canara Robeco Bluechip Equity Fund - Direct Growth,CANARA,Switch-Out,22-Jul-2023,48301.6,357.7629,135.0101
TXN0001797,INV3R30M,Investor_0189,Individual,Delhi,Delhi,Moderate,135781,Parag Parikh Flexi Cap Fund - Direct Growth,PPFAS,Switch-In,20-Apr-2023,4668.1,23.2981,200.3637
TXN0001798,INVEDTJV,Investor_0056,Corporate,Pune,Maharashtra,Moderate,120503,Mirae Asset Large Cap Fund - Direct Growth,MIRAE,Switch-Out,31-Aug-2024,1857.33,7.9969,232.2551
TXN0001799,INVXAJI0,Investor_0001,HUF,Delhi,Delhi,Moderate,119598,Kotak Bluechip Fund - Direct Growth,KOTAK,SIP,19-Jun-2024,463.7,6.0713,76.3753
TXN0001800,INV38DAL,Investor_0109,Corporate,Pune,Maharashtra,Moderate,120594,DSP Top 100 Equity Fund - Direct Growth,DSP,Redemption,29-Aug-2022,10000.75,94.1518,106.2194
TXN0001801,INVEL624,Investor_0062,Corporate,Hyderabad,Telangana,Moderate,120716,Canara Robeco Bluechip Equity Fund - Direct Growth,CANARA,Switch-In,29-Aug-2024,52739.2,282.4442,186.7243
TXN0001802,INV60RJI,Investor_0091,Corporate,Chennai,Tamil Nadu,Aggressive,118989,ICICI Prudential Technology Fund - Direct Growth,ICICI,Switch-Out,15-Mar-2023,25153.43,125.4747,200.4661
TXN0001803,INVJ2QP8,Investor_0043,Individual,Lucknow,Uttar Pradesh,Moderate,118989,ICICI Prudential Technology Fund - Direct Growth,ICICI,Lumpsum,30-Sep-2024,50604.86,221.0877,228.8904
TXN0001804,INVYFPMV,Investor_0178,Individual,Hyderabad,Telangana,Conservative,118989,ICICI Prudential Technology Fund - Direct Growth,ICICI,SIP,31-Dec-2022,51520.92,216.9255,237.5051
TXN0001805,INV30T9N,Investor_0007,Corporate,Chennai,Tamil Nadu,Moderate,119598,Kotak Bluechip Fund - Direct Growth,KOTAK,Switch-In,14-Mar-2023,26142.46,409.0877,63.9043
TXN0001806,INV49ITN,Investor_0158,Individual,Jaipur,Rajasthan,Conservative,120716,Canara Robeco Bluechip Equity Fund - Direct Growth,CANARA,Lumpsum,22-Jan-2022,48742.06,229.6434,212.2511
TXN0001807,INVL1CQ9,Investor_0051,Individual,Jaipur,Rajasthan,Conservative,120594,DSP Top 100 Equity Fund - Direct Growth,DSP,Redemption,28-Sep-2023,4505.61,40.4495,111.3886
TXN0001808,INVOWGZR,Investor_0085,HUF,Lucknow,Uttar Pradesh,Aggressive,120503,Mirae Asset Large Cap Fund - Direct Growth,MIRAE,Redemption,27-Jan-2022,10005.59,43.9276,227.7744
TXN0001809,INVD96QE,Investor_0156,Corporate,Lucknow,Uttar Pradesh,Aggressive,118989,ICICI Prudential Technology Fund - Direct Growth,ICICI,SIP,26-Mar-2024,10283.35,47.6083,215.999
TXN0001810,INVVG0FN,Investor_0012,Individual,Hyderabad,Telangana,Conservative,118989,ICICI Prudential Technology Fund - Direct Growth,ICICI,Redemption,04-Mar-2022,547.11,2.4837,220.284
TXN0001811,INVMWWYZ,Investor_0184,Individual,Pune,Maharashtra,Moderate,120594,DSP Top 100 Equity Fund - Direct Growth,DSP,Switch-Out,27-Aug-2024,99806.01,1129.2125,88.3855
TXN0001812,INV2ATQY,Investor_0192,Corporate,Bengaluru,Karnataka,Aggressive,120716,Canara Robeco Bluechip Equity Fund - Direct Growth,CANARA,SIP,10-Nov-2022,486.95,2.5153,193.5945
TXN0001813,INV9K9XJ,Investor_0181,Corporate,Ahmedabad,Gujarat,Aggressive,122639,SBI Small Cap Fund - Direct Growth,SBI,Lumpsum,02-Sep-2022,983.91,3.2245,305.1363
TXN0001814,INVH75LX,Investor_0015,HUF,Mumbai,Maharashtra,Moderate,120594,DSP Top 100 Equity Fund - Direct Growth,DSP,SIP,23-Jul-2023,22987.38,229.8802,99.9972
TXN0001815,INVZIOYK,Investor_0050,Individual,Kolkata,West Bengal,Conservative,135781,Parag Parikh Flexi Cap Fund - Direct Growth,PPFAS,SIP,11-Oct-2023,26686.37,95.4594,279.5573
TXN0001816,INVUY0BV,Investor_0182,Corporate,Pune,Maharashtra,Moderate,122639,SBI Small Cap Fund - Direct Growth,SBI,Switch-Out,05-Apr-2024,25081.7,57.9913,432.5083
TXN0001817,INVEYUHZ,Investor_0107,HUF,Kolkata,West Bengal,Moderate,119551,Axis Bluechip Fund - Direct Growth,AXIS,SIP,24-Oct-2024,5325.05,40.9386,130.074
TXN0001818,INVM5IGQ,Investor_0038,Individual,Mumbai,Maharashtra,Moderate,118989,ICICI Prudential Technology Fund - Direct Growth,ICICI,SIP,19-Jul-2023,1977.36,10.476,188.751
TXN0001819,INVD96QE,Investor_0156,Corporate,Lucknow,Uttar Pradesh,Aggressive,125497,HDFC Mid-Cap Opportunities Fund - Direct Growth,HDFC,Switch-Out,07-Jan-2022,46729.68,277.1789,168.5903
TXN0001820,INVKPUXQ,Investor_0080,Corporate,Bengaluru,Karnataka,Conservative,118989,ICICI Prudential Technology Fund - Direct Growth,ICICI,Switch-Out,12-Aug-2024,23088.57,78.5296,294.011
TXN0001821,INV9YJB1,Investor_0146,Corporate,Delhi,Delhi,Aggressive,120503,Mirae Asset Large Cap Fund - Direct Growth,MIRAE,Switch-Out,05-Jul-2022,91763.24,563.9265,162.722
TXN0001822,INVCGVYI,Investor_0047,Corporate,Chennai,Tamil Nadu,Conservative,120503,Mirae Asset Large Cap Fund - Direct Growth,MIRAE,Lumpsum,11-Feb-2022,25455.74,121.1388,210.137
TXN0001823,INVD5EQY,Investor_0197,Individual,Ahmedabad,Gujarat,Aggressive,122639,SBI Small Cap Fund - Direct Growth,SBI,SIP,31-Jul-2024,5137.95,14.4942,354.4842
TXN0001824,INVAZYTJ,Investor_0021,Individual,Delhi,Delhi,Aggressive,125497,HDFC Mid-Cap Opportunities Fund - Direct Growth,HDFC,Redemption,29-Sep-2022,5247.41,28.9688,181.14
TXN0001825,INVKPUXQ,Investor_0080,Corporate,Bengaluru,Karnataka,Conservative,119551,Axis Bluechip Fund - Direct Growth,AXIS,Switch-In,15-Oct-2022,9356.01,77.4584,120.7876
TXN0001826,INVD84U8,Investor_0145,Individual,Hyderabad,Telangana,Moderate,119598,Kotak Bluechip Fund - Direct Growth,KOTAK,Switch-In,13-Jul-2023,5335.28,78.9027,67.6185
TXN0001827,INV9CHJ7,Investor_0052,HUF,Delhi,Delhi,Conservative,122639,SBI Small Cap Fund - Direct Growth,SBI,Redemption,26-Jun-2023,10395.12,38.2243,271.9504
TXN0001828,INV5KXVF,Investor_0024,HUF,Lucknow,Uttar Pradesh,Aggressive,120594,DSP Top 100 Equity Fund - Direct Growth,DSP,Redemption,07-Dec-2024,24244.3,282.7465,85.7457
TXN0001829,INV3TRP0,Investor_0116,Corporate,Delhi,Delhi,Aggressive,122639,SBI Small Cap Fund - Direct Growth,SBI,SIP,08-Mar-2023,46557.04,136.6784,340.6319
TXN0001830,INVNRIUU,Investor_0180,Individual,Kolkata,West Bengal,Aggressive,120465,Nippon India Large Cap Fund - Direct Growth,NIPPON,Redemption,28-Oct-2024,9414.89,31.6745,297.2387
TXN0001831,INVL0UKE,Investor_0142,HUF,Hyderabad,Telangana,Conservative,118989,ICICI Prudential Technology Fund - Direct Growth,ICICI,SIP,15-Aug-2024,4758.21,24.9453,190.7455
TXN0001832,INV3J2D5,Investor_0067,Corporate,Ahmedabad,Gujarat,Conservative,119551,Axis Bluechip Fund - Direct Growth,AXIS,SIP,14-Aug-2024,1990.08,11.5978,171.5912
TXN0001833,INVL8OS9,Investor_0151,Individual,Chennai,Tamil Nadu,Aggressive,119598,Kotak Bluechip Fund - Direct Growth,KOTAK,Redemption,11-Mar-2022,51583.05,846.8788,60.9096
TXN0001834,INV31YIH,Investor_0083,Individual,Chennai,Tamil Nadu,Conservative,120503,Mirae Asset Large Cap Fund - Direct Growth,MIRAE,Redemption,31-Aug-2024,465.88,2.1085,220.9584
TXN0001835,INVIXA11,Investor_0086,Individual,Jaipur,Rajasthan,Aggressive,119598,Kotak Bluechip Fund - Direct Growth,KOTAK,SIP,20-Sep-2023,2165.26,25.2829,85.6414
TXN0001836,INVHOCN9,Investor_0042,Corporate,Hyderabad,Telangana,Moderate,120594,DSP Top 100 Equity Fund - Direct Growth,DSP,Switch-Out,18-Jun-2024,2100.82,16.6782,125.9619
TXN0001837,INV49ITN,Investor_0158,Individual,Jaipur,Rajasthan,Conservative,120594,DSP Top 100 Equity Fund - Direct Growth,DSP,Switch-Out,27-Aug-2024,52309.55,535.2905,97.7218
TXN0001838,INV6HID2,Investor_0063,Individual,Lucknow,Uttar Pradesh,Moderate,118989,ICICI Prudential Technology Fund - Direct Growth,ICICI,Redemption,01-Apr-2024,24912.79,93.0431,267.7555
TXN0001839,INVZKLOO,Investor_0077,Corporate,Delhi,Delhi,Aggressive,119551,Axis Bluechip Fund - Direct Growth,AXIS,Lumpsum,06-Jul-2023,984.2,5.0978,193.0626
TXN0001840,INVWRDML,Investor_0148,HUF,Jaipur,Rajasthan,Moderate,120465,Nippon India Large Cap Fund - Direct Growth,NIPPON,Switch-Out,07-Dec-2022,466.4,2.3673,197.0159
TXN0001841,INVZKLOO,Investor_0077,Corporate,Delhi,Delhi,Aggressive,135781,Parag Parikh Flexi Cap Fund - Direct Growth,PPFAS,Switch-Out,13-Oct-2022,5451.49,20.6547,263.9343
TXN0001842,INVCIYHE,Investor_0034,Individual,Jaipur,Rajasthan,Aggressive,119598,Kotak Bluechip Fund - Direct Growth,KOTAK,SIP,17-Oct-2022,961.85,11.0819,86.7949
TXN0001843,INVY9V86,Investor_0089,Corporate,Lucknow,Uttar Pradesh,Moderate,120594,DSP Top 100 Equity Fund - Direct Growth,DSP,Switch-In,30-Oct-2022,1984.24,20.2715,97.883
TXN0001844,INV9CHJ7,Investor_0052,HUF,Delhi,Delhi,Conservative,122639,SBI Small Cap Fund - Direct Growth,SBI,Redemption,29-Apr-2023,9160.75,28.0238,326.8915
TXN0001845,INV55NF4,Investor_0053,Individual,Delhi,Delhi,Aggressive,120465,Nippon India Large Cap Fund - Direct Growth,NIPPON,SIP,06-Feb-2024,4654.14,15.4402,301.4301
TXN0001846,INVY6DPB,Investor_0002,HUF,Pune,Maharashtra,Conservative,120594,DSP Top 100 Equity Fund - Direct Growth,DSP,Lumpsum,18-Mar-2024,22999.57,294.0591,78.2141
TXN0001847,INVXPJ4H,Investor_0179,HUF,Kolkata,West Bengal,Conservative,125497,HDFC Mid-Cap Opportunities Fund - Direct Growth,HDFC,Switch-In,13-May-2023,53313.47,276.7583,192.6355
