scheme_code,scheme_name,nav_date,nav,repurchase_price,sale_price,amc_code,category,sub_category
120594,DSP Top 100 Equity Fund - Direct Growth,2024-03-08,164.2515,164.0051,164.2515,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,2024-03-11,166.0082,165.7592,166.0082,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,2024-03-12,164.8903,164.643,164.8903,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,2024-03-13,165.9023,165.6534,165.9023,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,2024-03-14,164.8195,164.5723,164.8195,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,2024-03-15,165.1871,164.9393,165.1871,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,2024-03-18,163.9249,163.679,163.9249,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,2024-03-19,163.3576,163.1126,163.3576,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,2024-03-20,163.3593,163.1143,163.3593,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,2024-03-21,167.1741,166.9233,167.1741,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,2024-03-22,164.5832,164.3363,164.5832,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,2024-03-25,171.0856,170.829,171.0856,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,2024-03-26,169.1326,168.8789,169.1326,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,2024-03-27,170.3594,170.1039,170.3594,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,2024-03-28,168.9485,168.6951,168.9485,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,2024-03-29,171.5841,171.3267,171.5841,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,2024-04-01,168.4292,168.1766,168.4292,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,2024-04-02,166.5006,166.2508,166.5006,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,2024-04-03,168.0484,167.7963,168.0484,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,2024-04-04,169.1954,168.9416,169.1954,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,2024-04-05,171.7178,171.4602,171.7178,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,2024-04-08,175.5223,175.259,175.5223,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,2024-04-09,174.6412,174.3792,174.6412,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,2024-04-10,178.6827,178.4147,178.6827,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,2024-04-11,178.1899,177.9226,178.1899,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,2024-04-12,175.3266,175.0636,175.3266,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,2024-04-15,175.312,175.049,175.312,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,2024-04-16,174.1192,173.858,174.1192,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,2024-04-17,175.429,175.1659,175.429,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,2024-04-18,175.5056,175.2423,175.5056,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,2024-04-19,176.8071,176.5419,176.8071,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,2024-04-22,177.6198,177.3534,177.6198,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,2024-04-23,178.1848,177.9175,178.1848,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,2024-04-24,176.2731,176.0087,176.2731,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,2024-04-25,179.069,178.8004,179.069,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,2024-04-26,177.7777,177.511,177.7777,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,2024-04-29,180.3316,180.0611,180.3316,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,2024-04-30,179.3326,179.0636,179.3326,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,2024-05-01,177.2179,176.9521,177.2179,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,2024-05-02,173.5784,173.318,173.5784,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,2024-05-03,171.4497,171.1925,171.4497,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,2024-05-06,173.5007,173.2404,173.5007,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,2024-05-07,172.642,172.383,172.642,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,2024-05-08,170.8839,170.6276,170.8839,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,2024-05-09,167.9938,167.7418,167.9938,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,2024-05-10,169.0288,168.7753,169.0288,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,2024-05-13,176.1401,175.8759,176.1401,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,2024-05-14,177.5602,177.2939,177.5602,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,2024-05-15,181.2484,180.9765,181.2484,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,2024-05-16,182.0432,181.7701,182.0432,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,2024-05-17,183.5275,183.2522,183.5275,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,2024-05-20,178.5733,178.3054,178.5733,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,2024-05-21,178.6251,178.3572,178.6251,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,2024-05-22,178.8268,178.5586,178.8268,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,2024-05-23,183.032,182.7575,183.032,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,2024-05-24,183.2837,183.0088,183.2837,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,2024-05-27,184.4352,184.1585,184.4352,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,2024-05-28,181.5676,181.2952,181.5676,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,2024-05-29,180.0228,179.7528,180.0228,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,2024-05-30,181.2332,180.9614,181.2332,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,2024-05-31,181.3221,181.0501,181.3221,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,2024-06-03,183.2144,182.9396,183.2144,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,2024-06-04,188.0109,187.7289,188.0109,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,2024-06-05,187.8742,187.5924,187.8742,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,2024-06-06,190.5713,190.2854,190.5713,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,2024-06-07,189.73,189.4454,189.73,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,2024-06-10,194.1917,193.9004,194.1917,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,2024-06-11,188.7827,188.4995,188.7827,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,2024-06-12,188.8996,188.6163,188.8996,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,2024-06-13,191.7644,191.4768,191.7644,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,2024-06-14,193.0549,192.7653,193.0549,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,2024-06-17,188.6613,188.3783,188.6613,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,2024-06-18,189.6681,189.3836,189.6681,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,2024-06-19,190.678,190.392,190.678,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,2024-06-20,193.5336,193.2433,193.5336,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,2024-06-21,193.2746,192.9847,193.2746,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,2024-06-24,192.1843,191.896,192.1843,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,2024-06-25,187.0588,186.7782,187.0588,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,2024-06-26,188.1011,187.8189,188.1011,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,2024-06-27,188.569,188.2861,188.569,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,2024-06-28,187.2456,186.9647,187.2456,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,2024-07-01,184.6271,184.3502,184.6271,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,2024-07-02,185.9347,185.6558,185.9347,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,2024-07-03,190.1682,189.8829,190.1682,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,2024-07-04,185.3575,185.0795,185.3575,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,2024-07-05,183.8755,183.5997,183.8755,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,2024-07-08,183.1711,182.8963,183.1711,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,2024-07-09,187.4995,187.2183,187.4995,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,2024-07-10,187.8802,187.5984,187.8802,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,2024-07-11,187.7389,187.4573,187.7389,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,2024-07-12,187.3678,187.0867,187.3678,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,2024-07-15,186.5353,186.2555,186.5353,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,2024-07-16,187.3831,187.102,187.3831,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,2024-07-17,186.5942,186.3143,186.5942,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,2024-07-18,184.9623,184.6849,184.9623,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,2024-07-19,190.776,190.4898,190.776,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,2024-07-22,196.0164,195.7224,196.0164,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,2024-07-23,192.7515,192.4624,192.7515,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,2024-07-24,196.8817,196.5864,196.8817,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,2024-07-25,191.0328,190.7463,191.0328,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,2024-07-26,189.3469,189.0629,189.3469,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,2024-07-29,190.344,190.0585,190.344,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,2024-07-30,190.0391,189.754,190.0391,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,2024-07-31,190.0878,189.8027,190.0878,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,2024-08-01,187.9329,187.651,187.9329,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,2024-08-02,184.6315,184.3546,184.6315,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,2024-08-05,191.5892,191.3018,191.5892,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,2024-08-06,189.8495,189.5647,189.8495,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,2024-08-07,191.5038,191.2165,191.5038,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,2024-08-08,190.9284,190.642,190.9284,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,2024-08-09,193.7323,193.4417,193.7323,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,2024-08-12,196.0383,195.7442,196.0383,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,2024-08-13,198.3773,198.0797,198.3773,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,2024-08-14,199.9966,199.6966,199.9966,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,2024-08-15,198.434,198.1363,198.434,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,2024-08-16,195.3516,195.0586,195.3516,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,2024-08-19,201.1814,200.8796,201.1814,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,2024-08-20,198.5765,198.2786,198.5765,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,2024-08-21,195.8733,195.5795,195.8733,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,2024-08-22,198.9478,198.6494,198.9478,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,2024-08-23,196.3162,196.0217,196.3162,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,2024-08-26,200.0987,199.7986,200.0987,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,2024-08-27,198.3288,198.0313,198.3288,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,2024-08-28,201.1293,200.8276,201.1293,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,2024-08-29,201.6559,201.3534,201.6559,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,2024-08-30,202.3468,202.0433,202.3468,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,2024-09-02,192.0654,191.7773,192.0654,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,2024-09-03,192.7113,192.4222,192.7113,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,2024-09-04,190.1863,189.901,190.1863,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,2024-09-05,187.7777,187.496,187.7777,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,2024-09-06,189.118,188.8343,189.118,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,2024-09-09,192.0895,191.8014,192.0895,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,2024-09-10,189.4597,189.1755,189.4597,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,2024-09-11,188.7263,188.4432,188.7263,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,2024-09-12,192.5338,192.245,192.5338,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,2024-09-13,192.7687,192.4795,192.7687,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,2024-09-16,195.3048,195.0118,195.3048,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,2024-09-17,197.2495,196.9536,197.2495,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,2024-09-18,201.267,200.9651,201.267,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,2024-09-19,200.5629,200.2621,200.5629,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,2024-09-20,202.712,202.4079,202.712,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,2024-09-23,199.8311,199.5314,199.8311,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,2024-09-24,201.826,201.5233,201.826,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,2024-09-25,204.6215,204.3146,204.6215,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,2024-09-26,208.5575,208.2447,208.5575,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,2024-09-27,208.4721,208.1594,208.4721,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,2024-09-30,213.123,212.8033,213.123,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,2024-10-01,213.7389,213.4183,213.7389,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,2024-10-02,214.9675,214.645,214.9675,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,2024-10-03,216.146,215.8218,216.146,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,2024-10-04,212.0703,211.7522,212.0703,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,2024-10-07,205.475,205.1668,205.475,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,2024-10-08,207.6067,207.2953,207.6067,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,2024-10-09,209.861,209.5462,209.861,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,2024-10-10,210.7689,210.4527,210.7689,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,2024-10-11,208.0176,207.7056,208.0176,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,2024-10-14,217.2715,216.9456,217.2715,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,2024-10-15,218.6895,218.3615,218.6895,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,2024-10-16,219.3064,218.9774,219.3064,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,2024-10-17,220.7899,220.4587,220.7899,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,2024-10-18,220.5614,220.2306,220.5614,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,2024-10-21,229.4108,229.0667,229.4108,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,2024-10-22,225.6483,225.3098,225.6483,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,2024-10-23,225.4575,225.1193,225.4575,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,2024-10-24,222.354,222.0205,222.354,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,2024-10-25,226.6909,226.3509,226.6909,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,2024-10-28,223.157,222.8223,223.157,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,2024-10-29,227.9173,227.5754,227.9173,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,2024-10-30,229.8234,229.4787,229.8234,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,2024-10-31,230.4801,230.1344,230.4801,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,2024-11-01,231.7039,231.3563,231.7039,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,2024-11-04,233.132,232.7823,233.132,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,2024-11-05,231.9588,231.6109,231.9588,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,2024-11-06,228.8008,228.4576,228.8008,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,2024-11-07,227.9907,227.6487,227.9907,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,2024-11-08,231.1125,230.7658,231.1125,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,2024-11-11,235.1755,234.8227,235.1755,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,2024-11-12,236.7464,236.3913,236.7464,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,2024-11-13,234.5667,234.2148,234.5667,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,2024-11-14,233.7893,233.4386,233.7893,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,2024-11-15,234.4215,234.0699,234.4215,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,2024-11-18,235.9964,235.6424,235.9964,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,2024-11-19,235.022,234.6695,235.022,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,2024-11-20,244.0218,243.6558,244.0218,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,2024-11-21,246.7747,246.4045,246.7747,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,2024-11-22,248.0969,247.7248,248.0969,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,2024-11-25,245.9727,245.6037,245.9727,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,2024-11-26,246.9354,246.565,246.9354,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,2024-11-27,241.462,241.0998,241.462,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,2024-11-28,237.0112,236.6557,237.0112,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,2024-11-29,235.2946,234.9417,235.2946,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,2024-12-02,239.6598,239.3003,239.6598,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,2024-12-03,235.4924,235.1392,235.4924,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,2024-12-04,233.4634,233.1132,233.4634,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,2024-12-05,237.8154,237.4587,237.8154,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,2024-12-06,238.2847,237.9273,238.2847,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,2024-12-09,244.9794,244.6119,244.9794,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,2024-12-10,244.7854,244.4182,244.7854,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,2024-12-11,244.0831,243.717,244.0831,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,2024-12-12,238.4557,238.098,238.4557,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,2024-12-13,237.6629,237.3064,237.6629,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,2024-12-16,243.8195,243.4538,243.8195,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,2024-12-17,242.8184,242.4542,242.8184,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,2024-12-18,241.0038,240.6423,241.0038,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,2024-12-19,244.7709,244.4037,244.7709,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,2024-12-20,243.4081,243.043,243.4081,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,2024-12-23,249.3355,248.9615,249.3355,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,2024-12-24,252.3417,251.9632,252.3417,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,2024-12-25,248.5205,248.1477,248.5205,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,2024-12-26,245.0783,244.7107,245.0783,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,2024-12-27,246.8789,246.5086,246.8789,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,2024-12-30,248.6284,248.2555,248.6284,DSP,Equity,Large Cap
120594,DSP Top 100 Equity Fund - Direct Growth,2024-12-31,249.2871,248.9132,249.2871,DSP,Equity,Large Cap
120716,Canara Robeco Bluechip Equity Fund - Direct Growth,2022-01-03,152.0634,151.8353,152.0634,CANARA,Equity,Large Cap
120716,Canara Robeco Bluechip Equity Fund - Direct Growth,2022-01-04,154.9864,154.7539,154.9864,CANARA,Equity,Large Cap
120716,Canara Robeco Bluechip Equity Fund - Direct Growth,2022-01-05,153.5828,153.3524,153.5828,CANARA,Equity,Large Cap
120716,Canara Robeco Bluechip Equity Fund - Direct Growth,2022-01-06,154.8549,154.6226,154.8549,CANARA,Equity,Large Cap
120716,Canara Robeco Bluechip Equity Fund - Direct Growth,2022-01-07,157.5813,157.3449,157.5813,CANARA,Equity,Large Cap
120716,Canara Robeco Bluechip Equity Fund - Direct Growth,2022-01-10,156.642,156.407,156.642,CANARA,Equity,Large Cap
120716,Canara Robeco Bluechip Equity Fund - Direct Growth,2022-01-11,158.8799,158.6416,158.8799,CANARA,Equity,Large Cap
120716,Canara Robeco Bluechip Equity Fund - Direct Growth,2022-01-12,158.6165,158.3786,158.6165,CANARA,Equity,Large Cap
120716,Canara Robeco Bluechip Equity Fund - Direct Growth,2022-01-13,157.2816,157.0457,157.2816,CANARA,Equity,Large Cap
120716,Canara Robeco Bluechip Equity Fund - Direct Growth,2022-01-14,159.1487,158.91,159.1487,CANARA,Equity,Large Cap
120716,Canara Robeco Bluechip Equity Fund - Direct Growth,2022-01-17,157.0432,156.8076,157.0432,CANARA,Equity,Large Cap
120716,Canara Robeco Bluechip Equity Fund - Direct Growth,2022-01-18,157.5305,157.2942,157.5305,CANARA,Equity,Large Cap
120716,Canara Robeco Bluechip Equity Fund - Direct Growth,2022-01-19,158.7832,158.545,158.7832,CANARA,Equity,Large Cap
120716,Canara Robeco Bluechip Equity Fund - Direct Growth,2022-01-20,158.2769,158.0395,158.2769,CANARA,Equity,Large Cap
120716,Canara Robeco Bluechip Equity Fund - Direct Growth,2022-01-21,159.6304,159.391,159.6304,CANARA,Equity,Large Cap
