transaction_id,investor_id,investor_name,investor_type,city,state,risk_profile,scheme_code,scheme_name,amc_code,transaction_type,transaction_date,amount_inr,units,nav_at_transaction
TXN0001460,INVLA753,Investor_0026,Individual,Hyderabad,Telangana,Moderate,120716,Canara Robeco Bluechip Equity Fund - Direct Growth,CANARA,Lumpsum,2024-02-22,508.72,2.5988,195.749
TXN0001461,INVYLURT,Investor_0123,HUF,Bengaluru,Karnataka,Moderate,135781,Parag Parikh Flexi Cap Fund - Direct Growth,PPFAS,SIP,2024-08-06,9322.45,30.1729,308.9676
TXN0001462,INVAZYTJ,Investor_0021,Individual,Delhi,Delhi,Aggressive,120503,Mirae Asset Large Cap Fund - Direct Growth,MIRAE,Lumpsum,2022-10-16,5307.48,33.3595,159.0993
TXN0001463,INVD5EQY,Investor_0197,Individual,Ahmedabad,Gujarat,Aggressive,122639,SBI Small Cap Fund - Direct Growth,SBI,Switch-Out,2022-09-26,24737.4,65.1935,379.4459
TXN0001464,INVDPG8S,Investor_0087,Corporate,Pune,Maharashtra,Conservative,118989,ICICI Prudential Technology Fund - Direct Growth,ICICI,Redemption,2024-03-04,45400.13,154.6704,293.5282
TXN0001465,INVEL624,Investor_0062,Corporate,Hyderabad,Telangana,Moderate,125497,HDFC Mid-Cap Opportunities Fund - Direct Growth,HDFC,Switch-Out,2024-10-15,1091.6,5.4749,199.3838
TXN0001466,INV1T2TA,Investor_0025,Individual,Hyderabad,Telangana,Moderate,119551,Axis Bluechip Fund - Direct Growth,AXIS,Lumpsum,2022-06-28,10094.27,82.8177,121.8854
TXN0001467,INVIGATJ,Investor_0128,Corporate,Jaipur,Rajasthan,Aggressive,120503,Mirae Asset Large Cap Fund - Direct Growth,MIRAE,Switch-In,2023-08-29,23348.59,108.7137,214.7713
TXN0001468,INVHOCN9,Investor_0042,Corporate,Hyderabad,Telangana,Moderate,120503,Mirae Asset Large Cap Fund - Direct Growth,MIRAE,Redemption,2022-05-26,24266.84,166.9487,145.3551
TXN0001469,INVVS4F8,Investor_0046,Individual,Bengaluru,Karnataka,Aggressive,120594,DSP Top 100 Equity Fund - Direct Growth,DSP,Redemption,2024-06-24,109569.68,1112.0213,98.532
TXN0001470,INV5PSQ0,Investor_0167,HUF,Pune,Maharashtra,Conservative,122639,SBI Small Cap Fund - Direct Growth,SBI,SIP,2023-08-11,90791.85,288.9028,314.2643
TXN0001471,INVHL1N1,Investor_0103,Corporate,Kolkata,West Bengal,Aggressive,120465,Nippon India Large Cap Fund - Direct Growth,NIPPON,Switch-Out,2024-11-15,1976.33,5.6375,350.5658
TXN0001472,INV2O7S3,Investor_0160,Corporate,Lucknow,Uttar Pradesh,Conservative,119598,Kotak Bluechip Fund - Direct Growth,KOTAK,Redemption,2024-11-02,1036.44,16.3838,63.2599
TXN0001473,INV3TRP0,Investor_0116,Corporate,Delhi,Delhi,Aggressive,118989,ICICI Prudential Technology Fund - Direct Growth,ICICI,SIP,2023-05-17,524.1,1.705,307.3967
TXN0001474,INVNRIUU,Investor_0180,Individual,Kolkata,West Bengal,Aggressive,120716,Canara Robeco Bluechip Equity Fund - Direct Growth,CANARA,SIP,2023-08-19,2141.22,16.9307,126.4693
TXN0001475,INVNAM14,Investor_0097,Corporate,Delhi,Delhi,Aggressive,122639,SBI Small Cap Fund - Direct Growth,SBI,Switch-Out,2023-04-02,53538.29,156.499,342.0998
TXN0001476,INVYOFQE,Investor_0100,Corporate,Kolkata,West Bengal,Aggressive,120594,DSP Top 100 Equity Fund - Direct Growth,DSP,SIP,2024-12-31,24829.39,228.8442,108.4991
TXN0001477,INV5ZJA8,Investor_0120,HUF,Kolkata,West Bengal,Conservative,120503,Mirae Asset Large Cap Fund - Direct Growth,MIRAE,SIP,2024-03-23,2092.71,9.7092,215.5385
TXN0001478,INVD5EQY,Investor_0197,Individual,Ahmedabad,Gujarat,Aggressive,120465,Nippon India Large Cap Fund - Direct Growth,NIPPON,Lumpsum,2023-10-12,48287.21,151.0656,319.6439
TXN0001479,INVBI4Q2,Investor_0088,Individual,Kolkata,West Bengal,Conservative,135781,Parag Parikh Flexi Cap Fund - Direct Growth,PPFAS,Switch-In,2024-09-02,5202.29,18.0932,287.5277
TXN0001480,INVHT0HL,Investor_0030,Corporate,Mumbai,Maharashtra,Aggressive,118989,ICICI Prudential Technology Fund - Direct Growth,ICICI,Switch-In,2024-08-20,504.51,1.6925,298.0892
TXN0001481,INVM5IGQ,Investor_0038,Individual,Mumbai,Maharashtra,Moderate,125497,HDFC Mid-Cap Opportunities Fund - Direct Growth,HDFC,Redemption,2024-02-18,548.78,2.7644,198.5158
TXN0001482,INVO6QJI,Investor_0016,Individual,Pune,Maharashtra,Conservative,119598,Kotak Bluechip Fund - Direct Growth,KOTAK,Switch-In,2023-03-10,94268.42,1149.4327,82.013
TXN0001483,INVMDD4V,Investor_0006,Corporate,Kolkata,West Bengal,Aggressive,120465,Nippon India Large Cap Fund - Direct Growth,NIPPON,Redemption,2022-06-21,10271.37,38.4004,267.4809
TXN0001484,INV0Y9DO,Investor_0037,HUF,Delhi,Delhi,Conservative,120503,Mirae Asset Large Cap Fund - Direct Growth,MIRAE,Redemption,2024-07-13,45817.09,311.2815,147.1886
TXN0001485,INV1GV0E,Investor_0108,Corporate,Delhi,Delhi,Aggressive,120716,Canara Robeco Bluechip Equity Fund - Direct Growth,CANARA,Lumpsum,2022-04-21,9368.16,43.5778,214.9756
TXN0001486,INV5KXVF,Investor_0024,HUF,Lucknow,Uttar Pradesh,Aggressive,120465,Nippon India Large Cap Fund - Direct Growth,NIPPON,Redemption,2023-12-17,9329.07,28.0351,332.7641
TXN0001487,INV1GV0E,Investor_0108,Corporate,Delhi,Delhi,Aggressive,120594,DSP Top 100 Equity Fund - Direct Growth,DSP,Switch-In,2024-06-13,2186.24,23.0892,94.6867
TXN0001488,INV60RJI,Investor_0091,Corporate,Chennai,Tamil Nadu,Aggressive,135781,Parag Parikh Flexi Cap Fund - Direct Growth,PPFAS,Switch-In,2023-02-11,506.09,1.6301,310.4691
TXN0001489,INVN9T84,Investor_0020,Corporate,Hyderabad,Telangana,Aggressive,135781,Parag Parikh Flexi Cap Fund - Direct Growth,PPFAS,Switch-Out,2023-10-11,1929.49,6.7245,286.9331
TXN0001490,INVTHV3A,Investor_0004,HUF,Pune,Maharashtra,Moderate,122639,SBI Small Cap Fund - Direct Growth,SBI,Switch-In,2023-10-11,1999.78,6.334,315.7228
TXN0001491,INVHT0HL,Investor_0030,Corporate,Mumbai,Maharashtra,Aggressive,120465,Nippon India Large Cap Fund - Direct Growth,NIPPON,Redemption,2022-09-15,548.82,2.2742,241.3232
TXN0001492,INVQLGZU,Investor_0163,HUF,Bengaluru,Karnataka,Conservative,120594,DSP Top 100 Equity Fund - Direct Growth,DSP,Switch-Out,2023-01-20,907.3,6.6312,136.8231
TXN0001493,INV1GV0E,Investor_0108,Corporate,Delhi,Delhi,Aggressive,120716,Canara Robeco Bluechip Equity Fund - Direct Growth,CANARA,Lumpsum,2023-03-06,47161.37,240.373,196.2008
TXN0001494,INVPVS7H,Investor_0049,Corporate,Bengaluru,Karnataka,Aggressive,135781,Parag Parikh Flexi Cap Fund - Direct Growth,PPFAS,SIP,2022-02-03,26568.9,115.6696,229.6965
TXN0001495,INVKEP7Y,Investor_0078,Corporate,Pune,Maharashtra,Conservative,118989,ICICI Prudential Technology Fund - Direct Growth,ICICI,Switch-Out,2024-07-22,1039.86,3.721,279.4535
TXN0001496,INV18HAF,Investor_0106,Corporate,Kolkata,West Bengal,Conservative,120465,Nippon India Large Cap Fund - Direct Growth,NIPPON,Redemption,2024-05-22,26640.93,94.9394,280.6097
TXN0001497,INVV2ISQ,Investor_0134,Individual,Mumbai,Maharashtra,Aggressive,119598,Kotak Bluechip Fund - Direct Growth,KOTAK,SIP,2024-02-04,1983.53,27.1291,73.1146
TXN0001498,INVVS4F8,Investor_0046,Individual,Bengaluru,Karnataka,Aggressive,120716,Canara Robeco Bluechip Equity Fund - Direct Growth,CANARA,Switch-Out,2024-02-21,2017.11,10.6715,189.0183
TXN0001499,INV0LVSN,Investor_0073,Individual,Delhi,Delhi,Aggressive,120465,Nippon India Large Cap Fund - Direct Growth,NIPPON,Redemption,2022-08-01,1099.07,3.9957,275.061
TXN0001500,INV5JSG6,Investor_0023,HUF,Hyderabad,Telangana,Conservative,119551,Axis Bluechip Fund - Direct Growth,AXIS,Switch-Out,2022-07-24,46036.75,256.8804,179.2147
TXN0001501,INVQLGZU,Investor_0163,HUF,Bengaluru,Karnataka,Conservative,120594,DSP Top 100 Equity Fund - Direct Growth,DSP,Switch-Out,2024-05-11,516.77,3.9014,132.4578
TXN0001502,INV3KX7E,Investor_0055,Individual,Ahmedabad,Gujarat,Conservative,125497,HDFC Mid-Cap Opportunities Fund - Direct Growth,HDFC,Switch-In,2024-08-19,46145.01,171.4059,269.2148
TXN0001503,INVIMVIH,Investor_0032,Individual,Bengaluru,Karnataka,Moderate,119598,Kotak Bluechip Fund - Direct Growth,KOTAK,Switch-In,2024-03-21,54079.94,665.8804,81.2157
TXN0001504,INVY6DPB,Investor_0002,HUF,Pune,Maharashtra,Conservative,119598,Kotak Bluechip Fund - Direct Growth,KOTAK,Lumpsum,2023-06-26,9535.22,105.0154,90.7983
TXN0001505,INV6WKTA,Investor_0079,HUF,Lucknow,Uttar Pradesh,Aggressive,120465,Nippon India Large Cap Fund - Direct Growth,NIPPON,Lumpsum,2024-04-29,540.02,1.6486,327.5668
TXN0001506,INVZBIKC,Investor_0009,HUF,Delhi,Delhi,Conservative,119551,Axis Bluechip Fund - Direct Growth,AXIS,SIP,2024-11-28,2116.2,14.7625,143.3495
TXN0001507,INVE8F84,Investor_0190,Corporate,Mumbai,Maharashtra,Aggressive,135781,Parag Parikh Flexi Cap Fund - Direct Growth,PPFAS,Redemption,2024-05-30,23352.05,74.5267,313.338
TXN0001508,INVEL624,Investor_0062,Corporate,Hyderabad,Telangana,Moderate,120716,Canara Robeco Bluechip Equity Fund - Direct Growth,CANARA,Switch-In,2024-03-16,5116.27,39.8667,128.3343
TXN0001509,INV1IBLJ,Investor_0014,Individual,Mumbai,Maharashtra,Moderate,135781,Parag Parikh Flexi Cap Fund - Direct Growth,PPFAS,Switch-In,2024-03-10,2175.76,9.7868,222.3169
TXN0001510,INVK0GET,Investor_0187,Corporate,Lucknow,Uttar Pradesh,Aggressive,122639,SBI Small Cap Fund - Direct Growth,SBI,Switch-In,2024-06-14,25086.39,68.7987,364.6346
TXN0001511,INVTPAC5,Investor_0060,Corporate,Ahmedabad,Gujarat,Aggressive,120503,Mirae Asset Large Cap Fund - Direct Growth,MIRAE,Lumpsum,2024-03-13,1026.29,5.0519,203.1491
TXN0001512,INVOF8KR,Investor_0196,Corporate,Chennai,Tamil Nadu,Moderate,118989,ICICI Prudential Technology Fund - Direct Growth,ICICI,Switch-Out,2023-02-22,2179.48,8.2599,263.8636
TXN0001513,INV5KXVF,Investor_0024,HUF,Lucknow,Uttar Pradesh,Aggressive,120503,Mirae Asset Large Cap Fund - Direct Growth,MIRAE,SIP,2022-11-10,45115.38,191.3684,235.7514
TXN0001514,INVT3W5U,Investor_0008,Corporate,Hyderabad,Telangana,Aggressive,135781,Parag Parikh Flexi Cap Fund - Direct Growth,PPFAS,Switch-Out,2022-02-21,1014.36,5.0239,201.9056
TXN0001515,INV0982N,Investor_0191,Individual,Bengaluru,Karnataka,Aggressive,122639,SBI Small Cap Fund - Direct Growth,SBI,Switch-In,2023-03-31,23432.78,53.9168,434.6102
TXN0001516,INVZKLOO,Investor_0077,Corporate,Delhi,Delhi,Aggressive,125497,HDFC Mid-Cap Opportunities Fund - Direct Growth,HDFC,Switch-Out,2024-02-14,5226.31,26.2409,199.1666
TXN0001517,INV08P0F,Investor_0198,HUF,Kolkata,West Bengal,Conservative,118989,ICICI Prudential Technology Fund - Direct Growth,ICICI,SIP,2022-10-22,9165.93,27.9743,327.6552
TXN0001518,INVKKV9R,Investor_0161,HUF,Chennai,Tamil Nadu,Conservative,119551,Axis Bluechip Fund - Direct Growth,AXIS,Switch-Out,2022-09-09,922.19,6.0618,152.1304
TXN0001519,INVRC11E,Investor_0028,Corporate,Bengaluru,Karnataka,Moderate,122639,SBI Small Cap Fund - Direct Growth,SBI,Redemption,2022-07-10,10789.21,30.2363,356.8301
TXN0001520,INVN9T84,Investor_0020,Corporate,Hyderabad,Telangana,Aggressive,120594,DSP Top 100 Equity Fund - Direct Growth,DSP,Redemption,2024-10-02,4890.8,47.5209,102.9189
TXN0001521,INVMDD4V,Investor_0006,Corporate,Kolkata,West Bengal,Aggressive,120465,Nippon India Large Cap Fund - Direct Growth,NIPPON,SIP,2022-06-06,109184.34,366.7605,297.6993
TXN0001522,INVZW9XA,Investor_0054,Individual,Ahmedabad,Gujarat,Aggressive,120465,Nippon India Large Cap Fund - Direct Growth,NIPPON,Switch-In,2024-07-12,25667.76,118.2203,217.1181
TXN0001523,INVHOCN9,Investor_0042,Corporate,Hyderabad,Telangana,Moderate,122639,SBI Small Cap Fund - Direct Growth,SBI,Redemption,2022-03-06,540.36,1.7117,315.6875
TXN0001524,INV9XPSE,Investor_0031,HUF,Chennai,Tamil Nadu,Moderate,119598,Kotak Bluechip Fund - Direct Growth,KOTAK,Redemption,2022-01-11,109898.32,2069.1728,53.1122
TXN0001525,INV874FR,Investor_0041,HUF,Pune,Maharashtra,Moderate,120716,Canara Robeco Bluechip Equity Fund - Direct Growth,CANARA,Redemption,2022-03-02,938.57,5.0984,184.0907
TXN0001526,INVQVKIZ,Investor_0138,HUF,Pune,Maharashtra,Aggressive,119551,Axis Bluechip Fund - Direct Growth,AXIS,Switch-Out,2024-01-18,1886.52,8.9873,209.9096
TXN0001527,INVHT0HL,Investor_0030,Corporate,Mumbai,Maharashtra,Aggressive,125497,HDFC Mid-Cap Opportunities Fund - Direct Growth,HDFC,SIP,2022-06-20,23192.83,154.8051,149.8195
TXN0001528,INVK0GET,Investor_0187,Corporate,Lucknow,Uttar Pradesh,Aggressive,122639,SBI Small Cap Fund - Direct Growth,SBI,Redemption,2022-07-08,9963.15,27.0252,368.6608
TXN0001529,INVWZS3T,Investor_0090,HUF,Jaipur,Rajasthan,Aggressive,120716,Canara Robeco Bluechip Equity Fund - Direct Growth,CANARA,Redemption,2024-10-12,104903.89,517.261,202.8065
TXN0001530,INVVE92M,Investor_0112,HUF,Chennai,Tamil Nadu,Aggressive,120716,Canara Robeco Bluechip Equity Fund - Direct Growth,CANARA,Switch-In,2023-02-10,4750.09,33.1291,143.3812
TXN0001531,INVWI6FQ,Investor_0176,HUF,Delhi,Delhi,Moderate,118989,ICICI Prudential Technology Fund - Direct Growth,ICICI,Switch-In,2023-10-01,1016.73,4.5862,221.6931
TXN0001532,INVJ2QP8,Investor_0043,Individual,Lucknow,Uttar Pradesh,Moderate,125497,HDFC Mid-Cap Opportunities Fund - Direct Growth,HDFC,Switch-In,2024-05-17,53828.57,317.6868,169.4391
TXN0001533,INV1W1HT,Investor_0153,Individual,Hyderabad,Telangana,Aggressive,118989,ICICI Prudential Technology Fund - Direct Growth,ICICI,Redemption,2024-05-29,1021.46,4.5297,225.5038
TXN0001534,INV9CHJ7,Investor_0052,HUF,Delhi,Delhi,Conservative,135781,Parag Parikh Flexi Cap Fund - Direct Growth,PPFAS,Redemption,2022-05-12,26989.47,142.7018,189.132
TXN0001535,INV3TRP0,Investor_0116,Corporate,Delhi,Delhi,Aggressive,122639,SBI Small Cap Fund - Direct Growth,SBI,SIP,2023-08-25,10173.74,32.8722,309.4942
TXN0001536,INVVIFTT,Investor_0155,Corporate,Jaipur,Rajasthan,Conservative,120716,Canara Robeco Bluechip Equity Fund - Direct Growth,CANARA,Redemption,2023-01-04,45299.4,283.3731,159.8578
TXN0001537,INV31YIH,Investor_0083,Individual,Chennai,Tamil Nadu,Conservative,120465,Nippon India Large Cap Fund - Direct Growth,NIPPON,Lumpsum,2023-03-17,23726.59,74.3324,319.1958
TXN0001538,INVMYX44,Investor_0169,Individual,Bengaluru,Karnataka,Moderate,119598,Kotak Bluechip Fund - Direct Growth,KOTAK,Redemption,2022-09-08,2111.81,24.7762,85.2354
TXN0001539,INVHSAHX,Investor_0003,Corporate,Jaipur,Rajasthan,Conservative,119598,Kotak Bluechip Fund - Direct Growth,KOTAK,SIP,2023-10-21,23568.86,277.1187,85.0497
TXN0001540,INVTPAC5,Investor_0060,Corporate,Ahmedabad,Gujarat,Aggressive,120716,Canara Robeco Bluechip Equity Fund - Direct Growth,CANARA,SIP,2023-03-11,47836.14,264.5719,180.8058
TXN0001541,INVP49KW,Investor_0135,Corporate,Chennai,Tamil Nadu,Conservative,125497,HDFC Mid-Cap Opportunities Fund - Direct Growth,HDFC,SIP,2022-06-03,10432.53,56.3602,185.1046
TXN0001542,INVQX6GV,Investor_0147,HUF,Pune,Maharashtra,Moderate,120465,Nippon India Large Cap Fund - Direct Growth,NIPPON,Switch-In,2023-02-10,26566.97,104.4591,254.329
TXN0001543,INVL1CQ9,Investor_0051,Individual,Jaipur,Rajasthan,Conservative,119551,Axis Bluechip Fund - Direct Growth,AXIS,Switch-In,2023-07-17,90935.84,624.5032,145.6131
TXN0001544,INV1GV0E,Investor_0108,Corporate,Delhi,Delhi,Aggressive,120503,Mirae Asset Large Cap Fund - Direct Growth,MIRAE,SIP,2023-11-01,93422.79,445.2052,209.8421
TXN0001545,INVXTOGN,Investor_0152,Individual,Lucknow,Uttar Pradesh,Moderate,120465,Nippon India Large Cap Fund - Direct Growth,NIPPON,Lumpsum,2022-01-10,478.5,1.4049,340.5906
TXN0001546,INV4GH2M,Investor_0119,HUF,Delhi,Delhi,Aggressive,118989,ICICI Prudential Technology Fund - Direct Growth,ICICI,Lumpsum,2024-12-28,45370.08,203.0148,223.4816
TXN0001547,INVV08HH,Investor_0136,Corporate,Lucknow,Uttar Pradesh,Moderate,119551,Axis Bluechip Fund - Direct Growth,AXIS,Redemption,2022-07-14,456.95,2.8616,159.6808
TXN0001549,INVAZYTJ,Investor_0021,Individual,Delhi,Delhi,Aggressive,120716,Canara Robeco Bluechip Equity Fund - Direct Growth,CANARA,Redemption,2024-03-16,102246.41,486.5036,210.1658
TXN0001550,INVZKLOO,Investor_0077,Corporate,Delhi,Delhi,Aggressive,120594,DSP Top 100 Equity Fund - Direct Growth,DSP,Switch-In,2022-07-30,1068.62,11.848,90.1941
TXN0001551,INVT3W5U,Investor_0008,Corporate,Hyderabad,Telangana,Aggressive,125497,HDFC Mid-Cap Opportunities Fund - Direct Growth,HDFC,SIP,2023-10-24,463.87,2.5863,179.3588
TXN0001552,INVJJA26,Investor_0177,Corporate,Jaipur,Rajasthan,Conservative,120465,Nippon India Large Cap Fund - Direct Growth,NIPPON,Lumpsum,2024-01-26,1835.21,5.5286,331.9461
TXN0001553,INVQVKIZ,Investor_0138,HUF,Pune,Maharashtra,Aggressive,119551,Axis Bluechip Fund - Direct Growth,AXIS,SIP,2022-03-30,10766.64,88.2965,121.9373
TXN0001554,INVRTJ5P,Investor_0029,Corporate,Lucknow,Uttar Pradesh,Moderate,119551,Axis Bluechip Fund - Direct Growth,AXIS,Redemption,2024-02-17,952.75,5.4663,174.2955
TXN0001555,INV58KXO,Investor_0070,HUF,Ahmedabad,Gujarat,Moderate,122639,SBI Small Cap Fund - Direct Growth,SBI,Lumpsum,2023-10-16,92398.03,225.5066,409.7354
TXN0001556,INVM5IGQ,Investor_0038,Individual,Mumbai,Maharashtra,Moderate,135781,Parag Parikh Flexi Cap Fund - Direct Growth,PPFAS,Switch-In,2024-12-04,103364.71,331.6664,311.6526
TXN0001557,INVV08HH,Investor_0136,Corporate,Lucknow,Uttar Pradesh,Moderate,125497,HDFC Mid-Cap Opportunities Fund - Direct Growth,HDFC,Switch-Out,2023-07-29,103225.38,708.8054,145.6329
TXN0001558,INV31YIH,Investor_0083,Individual,Chennai,Tamil Nadu,Conservative,120594,DSP Top 100 Equity Fund - Direct Growth,DSP,Lumpsum,2023-08-30,952.76,9.751,97.7092
TXN0001559,INVR6K2V,Investor_0183,Individual,Bengaluru,Karnataka,Moderate,120503,Mirae Asset Large Cap Fund - Direct Growth,MIRAE,Redemption,2023-02-26,5159.48,30.2888,170.3427
TXN0001560,INVYFPMV,Investor_0178,Individual,Hyderabad,Telangana,Conservative,120503,Mirae Asset Large Cap Fund - Direct Growth,MIRAE,SIP,2022-01-27,91205.34,438.1681,208.1515
TXN0001561,INV90PDW,Investor_0172,Individual,Kolkata,West Bengal,Conservative,125497,HDFC Mid-Cap Opportunities Fund - Direct Growth,HDFC,Switch-In,2022-08-03,46879.17,209.4752,223.7934
TXN0001563,INVUY0BV,Investor_0182,Corporate,Pune,Maharashtra,Moderate,120594,DSP Top 100 Equity Fund - Direct Growth,DSP,Lumpsum,2023-03-25,1082.83,10.1243,106.9532
TXN0001564,INVEIYZC,Investor_0094,HUF,Lucknow,Uttar Pradesh,Moderate,120465,Nippon India Large Cap Fund - Direct Growth,NIPPON,Switch-In,2023-01-20,5280.02,19.039,277.3264
TXN0001565,INVH9SDB,Investor_0018,HUF,Bengaluru,Karnataka,Conservative,118989,ICICI Prudential Technology Fund - Direct Growth,ICICI,Switch-In,2022-07-29,2074.51,8.5088,243.807
TXN0001566,INVM5IGQ,Investor_0038,Individual,Mumbai,Maharashtra,Moderate,120594,DSP Top 100 Equity Fund - Direct Growth,DSP,SIP,2024-08-01,948.11,11.3725,83.3687
TXN0001568,INV60RJI,Investor_0091,Corporate,Chennai,Tamil Nadu,Aggressive,118989,ICICI Prudential Technology Fund - Direct Growth,ICICI,SIP,2023-03-11,970.89,4.4616,217.6083
TXN0001569,INVPKI7P,Investor_0039,Corporate,Bengaluru,Karnataka,Moderate,120465,Nippon India Large Cap Fund - Direct Growth,NIPPON,Switch-Out,2022-04-19,50079.27,157.3801,318.2059
TXN0001570,INVPNSM4,Investor_0113,HUF,Pune,Maharashtra,Aggressive,118989,ICICI Prudential Technology Fund - Direct Growth,ICICI,Redemption,2024-02-23,909.83,3.4412,264.3965
TXN0001571,INV8T63J,Investor_0188,HUF,Lucknow,Uttar Pradesh,Conservative,120465,Nippon India Large Cap Fund - Direct Growth,NIPPON,Lumpsum,2022-12-28,9378.9,39.8181,235.5434
TXN0001572,INV1W1HT,Investor_0153,Individual,Hyderabad,Telangana,Aggressive,118989,ICICI Prudential Technology Fund - Direct Growth,ICICI,Switch-Out,2022-08-12,100372.37,392.8233,255.5153
TXN0001573,INVU2GC5,Investor_0175,Individual,Mumbai,Maharashtra,Aggressive,119551,Axis Bluechip Fund - Direct Growth,AXIS,Lumpsum,2022-04-19,943.92,6.9531,135.7555
TXN0001574,INVIDKWN,Investor_0010,Individual,Ahmedabad,Gujarat,Moderate,135781,Parag Parikh Flexi Cap Fund - Direct Growth,PPFAS,Redemption,2022-07-26,4565.85,22.7769,200.46
TXN0001575,INV9T7E8,Investor_0071,Individual,Kolkata,West Bengal,Conservative,125497,HDFC Mid-Cap Opportunities Fund - Direct Growth,HDFC,Switch-Out,2022-07-27,48919.08,193.8063,252.4122
TXN0001576,INVZHWJR,Investor_0057,HUF,Jaipur,Rajasthan,Aggressive,118989,ICICI Prudential Technology Fund - Direct Growth,ICICI,Switch-In,2023-02-21,4671.03,14.2903,326.8673
TXN0001577,INVY9V86,Investor_0089,Corporate,Lucknow,Uttar Pradesh,Moderate,118989,ICICI Prudential Technology Fund - Direct Growth,ICICI,Switch-Out,2022-07-13,10467.76,54.6717,191.4657
TXN0001578,INVE6IVW,Investor_0048,HUF,Mumbai,Maharashtra,Moderate,120716,Canara Robeco Bluechip Equity Fund - Direct Growth,CANARA,Switch-Out,2023-05-04,104781.82,519.4254,201.7264
TXN0001579,INV9UZFK,Investor_0044,Individual,Pune,Maharashtra,Conservative,119598,Kotak Bluechip Fund - Direct Growth,KOTAK,SIP,2024-07-21,1874.94,26.7882,69.9913
TXN0001580,INV0Y9DO,Investor_0037,HUF,Delhi,Delhi,Conservative,119551,Axis Bluechip Fund - Direct Growth,AXIS,Switch-In,2022-12-30,48340.54,316.5427,152.7141
TXN0001581,INV4I3QK,Investor_0068,HUF,Mumbai,Maharashtra,Aggressive,120503,Mirae Asset Large Cap Fund - Direct Growth,MIRAE,Lumpsum,2024-08-28,509.4,2.2851,222.9188
TXN0001582,INV83TQL,Investor_0150,HUF,Delhi,Delhi,Conservative,119551,Axis Bluechip Fund - Direct Growth,AXIS,Switch-In,2022-04-03,4972.57,35.397,140.4799
TXN0001583,INV3ZMF8,Investor_0005,Individual,Mumbai,Maharashtra,Moderate,135781,Parag Parikh Flexi Cap Fund - Direct Growth,PPFAS,Redemption,2022-12-09,5025.27,28.6142,175.6217
TXN0001584,INVIA5U6,Investor_0194,Individual,Mumbai,Maharashtra,Moderate,122639,SBI Small Cap Fund - Direct Growth,SBI,SIP,2023-11-19,960.92,3.4626,277.5171
TXN0001585,INV3TRP0,Investor_0116,Corporate,Delhi,Delhi,Aggressive,120594,DSP Top 100 Equity Fund - Direct Growth,DSP,Redemption,2023-06-04,10326.82,120.3944,85.7749
TXN0001586,INVEIYZC,Investor_0094,HUF,Lucknow,Uttar Pradesh,Moderate,120594,DSP Top 100 Equity Fund - Direct Growth,DSP,SIP,2023-11-15,24005.67,315.7465,76.0283
TXN0001587,INVUK9E1,Investor_0133,Individual,Kolkata,West Bengal,Conservative,135781,Parag Parikh Flexi Cap Fund - Direct Growth,PPFAS,Switch-In,2024-11-29,953.99,4.3164,221.0177
TXN0001588,INVK0GET,Investor_0187,Corporate,Lucknow,Uttar Pradesh,Aggressive,119551,Axis Bluechip Fund - Direct Growth,AXIS,Lumpsum,2022-10-18,53562.66,332.1866,161.2427
TXN0001589,INVW1SWJ,Investor_0092,Individual,Ahmedabad,Gujarat,Moderate,120594,DSP Top 100 Equity Fund - Direct Growth,DSP,SIP,2024-06-01,5077.58,41.8379,121.3633
TXN0001590,INVCKJLT,Investor_0093,HUF,Jaipur,Rajasthan,Moderate,125497,HDFC Mid-Cap Opportunities Fund - Direct Growth,HDFC,SIP,2024-02-13,5420.65,29.2886,185.0769
TXN0001591,INVI1B0Z,Investor_0164,HUF,Chennai,Tamil Nadu,Conservative,120503,Mirae Asset Large Cap Fund - Direct Growth,MIRAE,Redemption,2024-12-15,109746.63,674.4864,162.7114
TXN0001592,INV8UT0C,Investor_0045,Corporate,Mumbai,Maharashtra,Aggressive,118989,ICICI Prudential Technology Fund - Direct Growth,ICICI,Redemption,2024-05-04,24455.13,113.7205,215.046
TXN0001593,INV9T7E8,Investor_0071,Individual,Kolkata,West Bengal,Conservative,118989,ICICI Prudential Technology Fund - Direct Growth,ICICI,Lumpsum,2023-12-05,507.95,1.595,318.4698
TXN0001594,INV3RZSJ,Investor_0157,Individual,Lucknow,Uttar Pradesh,Moderate,120503,Mirae Asset Large Cap Fund - Direct Growth,MIRAE,Switch-In,2023-12-12,101333.25,618.0741,163.95
TXN0001595,INVUJZA7,Investor_0074,Individual,Ahmedabad,Gujarat,Aggressive,120503,Mirae Asset Large Cap Fund - Direct Growth,MIRAE,SIP,2022-10-29,108544.66,441.2135,246.0139
TXN0001596,INV5ZJA8,Investor_0120,HUF,Kolkata,West Bengal,Conservative,122639,SBI Small Cap Fund - Direct Growth,SBI,Switch-Out,2022-11-30,10247.59,31.5124,325.192
TXN0001597,INVKEP7Y,Investor_0078,Corporate,Pune,Maharashtra,Conservative,120594,DSP Top 100 Equity Fund - Direct Growth,DSP,Redemption,2022-02-01,1059.96,7.8989,134.1911
TXN0001598,INVJ43D5,Investor_0117,Corporate,Delhi,Delhi,Conservative,119551,Axis Bluechip Fund - Direct Growth,AXIS,Lumpsum,2022-09-10,10650.94,68.8845,154.6203
